ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
16006	"ENSMUSG00000025609.16"	"Mkln1"	chr6	+	31395865	31395935	31375669	31375889	31403648	31403791
16007	"ENSMUSG00000025609.16"	"Mkln1"	chr6	+	31409873	31410066	31408074	31408184	31426430	31426508
16008	"ENSMUSG00000025609.16"	"Mkln1"	chr6	+	31426430	31426508	31409873	31410066	31428453	31428519
16009	"ENSMUSG00000025609.16"	"Mkln1"	chr6	+	31428453	31428519	31409873	31410066	31435889	31436002
16010	"ENSMUSG00000025609.16"	"Mkln1"	chr6	+	31435889	31436002	31428453	31428519	31445065	31445278
16011	"ENSMUSG00000025609.16"	"Mkln1"	chr6	+	31476821	31476876	31473603	31473706	31484559	31493746
16012	"ENSMUSG00000024414.14"	"Mrpl27"	chr11	+	94547312	94547444	94544592	94544667	94547808	94547876
16013	"ENSMUSG00000024414.14"	"Mrpl27"	chr11	+	94547808	94547876	94544592	94544667	94550434	94550915
16014	"ENSMUSG00000015289.5"	"Lage3"	chrX	-	73396450	73396608	73395767	73396104	73396930	73397181
16015	"ENSMUSG00000015289.5"	"Lage3"	chrX	-	73396479	73396608	73395766	73396104	73396930	73397224
16016	"ENSMUSG00000030872.15"	"Gga2"	chr7	-	121589646	121589757	121585944	121589024	121590716	121590886
16017	"ENSMUSG00000030872.15"	"Gga2"	chr7	-	121590716	121590886	121585944	121589024	121594066	121594224
16018	"ENSMUSG00000030872.15"	"Gga2"	chr7	-	121601889	121601970	121601297	121601435	121603109	121603210
16019	"ENSMUSG00000048520.17"	"Fbxl13"	chr5	-	21691210	21691374	21688844	21689135	21695383	21695518
16021	"ENSMUSG00000030041.10"	"M1ap"	chr6	+	83003178	83003385	82983298	82983440	83006750	83007164
16022	"ENSMUSG00000030041.10"	"M1ap"	chr6	+	83005372	83005513	83003178	83003385	83006750	83007164
16024	"ENSMUSG00000057541.15"	"Pus7"	chr5	-	23983070	23983497	23980881	23980966	23988509	23988551
16025	"ENSMUSG00000111489.2"	"1700019J19Rik"	chr9	+	14016299	14016495	14004942	14005104	14020563	14020846
16027	"ENSMUSG00000029440.16"	"Psmd9"	chr5	+	123372656	123372759	123366252	123366507	123377604	123377813
16028	"ENSMUSG00000029440.16"	"Psmd9"	chr5	+	123379894	123379996	123377604	123377813	123384256	123384345
16029	"ENSMUSG00000029440.16"	"Psmd9"	chr5	+	123384256	123384345	123379894	123379996	123386355	123388194
16031	"ENSMUSG00000022385.12"	"Gtse1"	chr15	+	85759736	85759952	85759175	85759419	85760349	85760731
16032	"ENSMUSG00000029994.18"	"Anxa4"	chr6	-	86718817	86718940	86713821	86714805	86720099	86720158
16033	"ENSMUSG00000029994.18"	"Anxa4"	chr6	-	86734800	86734895	86731834	86731948	86737655	86737743
16034	"ENSMUSG00000029994.18"	"Anxa4"	chr6	-	86742743	86742789	86737655	86737743	86770490	86770566
16036	"ENSMUSG00000087538.2"	"Gm16341"	chr1	-	86219296	86219374	86209953	86210174	86229049	86229097
16038	"ENSMUSG00000108596.2"	"Gm49368"	chr7	+	127715907	127716018	127715573	127715675	127725979	127727332
16039	"ENSMUSG00000026499.6"	"Acbd3"	chr1	+	180566027	180566202	180564256	180564415	180572635	180572822
16040	"ENSMUSG00000025269.17"	"Apex2"	chrX	-	149305116	149305206	149303347	149304278	149367460	149367530
16041	"ENSMUSG00000025269.17"	"Apex2"	chrX	-	149367460	149367530	149351857	149355678	149368196	149368343
16042	"ENSMUSG00000025269.17"	"Apex2"	chrX	-	149368196	149368343	149367132	149367530	149368860	149369041
16043	"ENSMUSG00000027610.18"	"Gss"	chr2	-	155408722	155408804	155406679	155406869	155409612	155409807
16044	"ENSMUSG00000027610.18"	"Gss"	chr2	-	155408722	155408804	155406679	155406869	155413438	155413505
16045	"ENSMUSG00000027610.18"	"Gss"	chr2	-	155409612	155409807	155406679	155406869	155413438	155413505
16046	"ENSMUSG00000027610.18"	"Gss"	chr2	-	155409612	155409807	155408722	155408804	155413438	155413505
16047	"ENSMUSG00000027610.18"	"Gss"	chr2	-	155420208	155420348	155419441	155419558	155420631	155420707
16048	"ENSMUSG00000027610.18"	"Gss"	chr2	-	155423807	155423953	155420631	155420707	155429361	155429496
16050	"ENSMUSG00000018930.4"	"Ccl4"	chr11	+	83554284	83554399	83553409	83553564	83555119	83555509
16051	"ENSMUSG00000011114.19"	"Tbrg1"	chr9	-	37562244	37562355	37561326	37561469	37562585	37562683
16052	"ENSMUSG00000011114.19"	"Tbrg1"	chr9	-	37563910	37564057	37562585	37562683	37564328	37564465
16053	"ENSMUSG00000025213.12"	"Kazald1"	chr19	+	45065079	45065652	45064633	45064675	45066734	45066895
16054	"ENSMUSG00000025213.12"	"Kazald1"	chr19	+	45065102	45065652	45064577	45064675	45066734	45066895
16055	"ENSMUSG00000025213.12"	"Kazald1"	chr19	+	45066999	45067147	45066734	45066895	45067305	45067728
16061	"ENSMUSG00000044080.10"	"S100a1"	chr3	-	90419285	90419456	90418343	90418671	90421507	90421585
16062	"ENSMUSG00000044080.10"	"S100a1"	chr3	-	90419302	90419456	90418340	90418671	90421507	90421699
16064	"ENSMUSG00000044573.17"	"Acp1"	chr12	-	30946114	30946220	30943324	30945952	30947743	30947805
16065	"ENSMUSG00000044573.17"	"Acp1"	chr12	-	30947743	30947805	30943324	30945952	30955067	30955141
16066	"ENSMUSG00000044573.17"	"Acp1"	chr12	-	30954716	30954830	30947743	30947805	30955067	30955141
16067	"ENSMUSG00000044573.17"	"Acp1"	chr12	-	30954868	30954982	30947743	30947805	30955067	30955141
16068	"ENSMUSG00000044573.17"	"Acp1"	chr12	-	30955067	30955141	30947743	30947805	30961488	30961570
16073	"ENSMUSG00000034681.18"	"Rnps1"	chr17	+	24637011	24637192	24634014	24634136	24637430	24637586
16074	"ENSMUSG00000034681.18"	"Rnps1"	chr17	+	24641123	24641277	24640722	24640825	24643375	24643517
16075	"ENSMUSG00000034681.18"	"Rnps1"	chr17	+	24643375	24643517	24641123	24641277	24644059	24644869
16078	"ENSMUSG00000054720.13"	"Lrrc8c"	chr5	+	105692065	105692136	105667253	105667496	105727333	105727475
16079	"ENSMUSG00000054720.13"	"Lrrc8c"	chr5	+	105727333	105727475	105692065	105692136	105754364	105760884
16080	"ENSMUSG00000013662.7"	"Atad1"	chr19	-	32661401	32661452	32652857	32654250	32664632	32664722
16083	"ENSMUSG00000070883.4"	"Ccdc173"	chr2	-	69602275	69602468	69592065	69592230	69606473	69606613
16084	"ENSMUSG00000070883.4"	"Ccdc173"	chr2	-	69606473	69606613	69592065	69592230	69608403	69608560
16085	"ENSMUSG00000070883.4"	"Ccdc173"	chr2	-	69612288	69612462	69611982	69612176	69617503	69617730
16086	"ENSMUSG00000116048.2"	"Septin2"	chr1	+	93416845	93416876	93406714	93406790	93418878	93418999
16088	"ENSMUSG00000116048.2"	"Septin2"	chr1	+	93423300	93423387	93418878	93418999	93425062	93425186
16089	"ENSMUSG00000116048.2"	"Septin2"	chr1	+	93429228	93429374	93428179	93428281	93431156	93431240
16090	"ENSMUSG00000033257.15"	"Ttll4"	chr1	+	74712002	74712169	74700903	74701048	74718056	74719622
16092	"ENSMUSG00000021458.18"	"Aopep"	chr13	+	63208848	63209008	63180836	63181003	63215853	63216099
16093	"ENSMUSG00000021458.18"	"Aopep"	chr13	+	63215853	63216099	63208848	63209008	63304359	63304549
16094	"ENSMUSG00000021458.18"	"Aopep"	chr13	+	63215853	63216099	63208848	63209008	63318754	63318861
16095	"ENSMUSG00000021458.18"	"Aopep"	chr13	+	63304359	63304549	63208848	63209008	63318754	63318861
16096	"ENSMUSG00000021458.18"	"Aopep"	chr13	+	63304359	63304549	63215853	63216099	63318754	63318861
16097	"ENSMUSG00000021458.18"	"Aopep"	chr13	+	63318754	63318861	63215853	63216099	63338292	63338395
16098	"ENSMUSG00000021458.18"	"Aopep"	chr13	+	63429955	63430072	63388070	63388145	63444671	63444758
16099	"ENSMUSG00000021458.18"	"Aopep"	chr13	+	63444671	63444758	63429955	63430072	63446525	63446670
16100	"ENSMUSG00000036330.13"	"Slc18a1"	chr8	-	69493233	69493353	69492892	69493026	69493629	69493693
16101	"ENSMUSG00000036330.13"	"Slc18a1"	chr8	-	69496576	69496655	69495365	69495417	69503931	69504027
16102	"ENSMUSG00000036330.13"	"Slc18a1"	chr8	-	69518207	69518297	69517945	69517989	69519791	69519884
16104	"ENSMUSG00000021368.16"	"Tbc1d7"	chr13	-	43322249	43322330	43318754	43318942	43323277	43323423
16105	"ENSMUSG00000073599.11"	"Ecscr"	chr18	-	35846693	35846790	35846138	35846487	35848231	35848268
16106	"ENSMUSG00000073599.11"	"Ecscr"	chr18	-	35849005	35849128	35848475	35848574	35849805	35849865
16107	"ENSMUSG00000086565.2"	"Gm13133"	chr4	+	154640581	154640886	154634738	154634904	154641543	154641754
16112	"ENSMUSG00000019917.11"	"Septin10"	chr10	-	59016841	59017003	59014582	59014679	59019346	59019533
16113	"ENSMUSG00000028064.18"	"Sema4a"	chr3	-	88348004	88348185	88345749	88345868	88355297	88355448
16114	"ENSMUSG00000028064.18"	"Sema4a"	chr3	-	88355297	88355448	88348004	88348185	88356986	88357159
16116	"ENSMUSG00000034575.14"	"Tent4a"	chr13	-	69650309	69650468	69648591	69648756	69651024	69651197
16117	"ENSMUSG00000031444.17"	"F10"	chr8	+	13087624	13087907	13087321	13087547	13089492	13089653
16118	"ENSMUSG00000031444.17"	"F10"	chr8	+	13087814	13087907	13087307	13087547	13089492	13089653
16119	"ENSMUSG00000031444.17"	"F10"	chr8	+	13089492	13089653	13087624	13087907	13095075	13095100
16120	"ENSMUSG00000031444.17"	"F10"	chr8	+	13100625	13100861	13098168	13098300	13103355	13103463
16121	"ENSMUSG00000031444.17"	"F10"	chr8	+	13103355	13103463	13100625	13100861	13105292	13105895
16122	"ENSMUSG00000031444.17"	"F10"	chr8	+	13103355	13103469	13100625	13100861	13105292	13105835
16123	"ENSMUSG00000031444.17"	"F10"	chr8	+	13103355	13103473	13100625	13100861	13105292	13105900
16124	"ENSMUSG00000096255.3"	"Dynlt1b"	chr17	+	6699278	6699320	6697510	6697637	6702406	6702530
16125	"ENSMUSG00000028328.14"	"Tmod1"	chr4	+	46078313	46078470	46060965	46061134	46083543	46083663
16126	"ENSMUSG00000028328.14"	"Tmod1"	chr4	+	46092138	46092269	46090845	46090935	46093908	46094016
16127	"ENSMUSG00000038240.14"	"Pdss2"	chr10	+	43221523	43221722	43174794	43174929	43248130	43248205
16128	"ENSMUSG00000038240.14"	"Pdss2"	chr10	+	43289510	43289543	43248130	43248205	43315794	43316598
16129	"ENSMUSG00000038240.14"	"Pdss2"	chr10	+	43289510	43289543	43271556	43271688	43315794	43316598
16130	"ENSMUSG00000043733.15"	"Ptpn11"	chr5	-	121282592	121282747	121281624	121281692	121287165	121287297
16131	"ENSMUSG00000043733.15"	"Ptpn11"	chr5	-	121282592	121282759	121281624	121281692	121287165	121287297
16132	"ENSMUSG00000043733.15"	"Ptpn11"	chr5	-	121301200	121301317	121300771	121300885	121302557	121302750
16133	"ENSMUSG00000043733.15"	"Ptpn11"	chr5	-	121302557	121302750	121301200	121301317	121310043	121310166
16134	"ENSMUSG00000043733.15"	"Ptpn11"	chr5	-	121305911	121306106	121302557	121302750	121310043	121310166
16135	"ENSMUSG00000043733.15"	"Ptpn11"	chr5	-	121310043	121310166	121305911	121306106	121329264	121329392
16137	"ENSMUSG00000001569.11"	"Nom1"	chr5	+	29640927	29641055	29639661	29640641	29642594	29642790
16138	"ENSMUSG00000001569.11"	"Nom1"	chr5	+	29644823	29645147	29642594	29642790	29646328	29646439
16139	"ENSMUSG00000001569.11"	"Nom1"	chr5	+	29654579	29654689	29651811	29651943	29656026	29662841
16141	"ENSMUSG00000117571.2"	"4933433H22Rik"	chr17	+	84395580	84395719	84393332	84394245	84397149	84397303
16144	"ENSMUSG00000014554.14"	"Dguok"	chr6	-	83457824	83457924	83457198	83457418	83463965	83464113
16145	"ENSMUSG00000014554.14"	"Dguok"	chr6	-	83458328	83458444	83457198	83457418	83463965	83464113
16146	"ENSMUSG00000014554.14"	"Dguok"	chr6	-	83458328	83458444	83457824	83457924	83463965	83464113
16147	"ENSMUSG00000014554.14"	"Dguok"	chr6	-	83463965	83464113	83458328	83458444	83467402	83467590
16148	"ENSMUSG00000014554.14"	"Dguok"	chr6	-	83467402	83467590	83458328	83458444	83483729	83483951
16149	"ENSMUSG00000014554.14"	"Dguok"	chr6	-	83473667	83473780	83467402	83467590	83483729	83483951
16150	"ENSMUSG00000074749.11"	"Kiz"	chr2	+	146712685	146712766	146705626	146705789	146730940	146731586
16151	"ENSMUSG00000074749.11"	"Kiz"	chr2	+	146777722	146777804	146732900	146733204	146783929	146784095
16152	"ENSMUSG00000074749.11"	"Kiz"	chr2	+	146792442	146792508	146784836	146784899	146794897	146794984
16153	"ENSMUSG00000074749.11"	"Kiz"	chr2	+	146798119	146798216	146794897	146794984	146811463	146811507
16154	"ENSMUSG00000019039.15"	"Dalrd3"	chr9	+	108448644	108448718	108448243	108448372	108448811	108448873
16155	"ENSMUSG00000019039.15"	"Dalrd3"	chr9	+	108448811	108448873	108448243	108448372	108448980	108449063
16156	"ENSMUSG00000019039.15"	"Dalrd3"	chr9	+	108449139	108449316	108448980	108449063	108449385	108449496
16157	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101444813	101444924	101443479	101443781	101446635	101446701
16159	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101447000	101447117	101446635	101446701	101450344	101450407
16160	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101447006	101447117	101443707	101443781	101451258	101451277
16161	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101447006	101447117	101446635	101446701	101450344	101450407
16162	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101450344	101450407	101446883	101447117	101451258	101451277
16163	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101451258	101451277	101446883	101447117	101453122	101453145
16166	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101468019	101468077	101467128	101467235	101468757	101468863
16167	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101468019	101468077	101467128	101467235	101471410	101472777
16168	"ENSMUSG00000017119.21"	"Nbr1"	chr11	+	101468757	101468863	101467128	101467235	101471410	101471838
16170	"ENSMUSG00000001229.10"	"Dpp9"	chr17	-	56501415	56501551	56498013	56498159	56501907	56502060
16171	"ENSMUSG00000011256.17"	"Adam19"	chr11	+	45951749	45951835	45946818	45947037	45984689	45984768
16172	"ENSMUSG00000011256.17"	"Adam19"	chr11	+	45955838	45955909	45951749	45951835	45984689	45984768
16173	"ENSMUSG00000011256.17"	"Adam19"	chr11	+	45990679	45990756	45984689	45984768	46003583	46003776
16174	"ENSMUSG00000011256.17"	"Adam19"	chr11	+	46003583	46003776	45990679	45990756	46004449	46004515
16176	"ENSMUSG00000065954.12"	"Tacc1"	chr8	-	25659212	25659338	25657530	25657607	25661287	25661340
16177	"ENSMUSG00000065954.12"	"Tacc1"	chr8	-	25671838	25672946	25667949	25668010	25690106	25690222
16180	"ENSMUSG00000065954.12"	"Tacc1"	chr8	-	25690106	25690222	25671838	25672946	25691137	25691558
16181	"ENSMUSG00000026835.16"	"Fcnb"	chr2	-	27968258	27968393	27966389	27966834	27969133	27969263
16182	"ENSMUSG00000026835.16"	"Fcnb"	chr2	-	27969912	27969945	27969633	27969761	27970597	27970633
16183	"ENSMUSG00000026835.16"	"Fcnb"	chr2	-	27970597	27970633	27969633	27969761	27970907	27970961
16184	"ENSMUSG00000026835.16"	"Fcnb"	chr2	-	27970597	27970633	27969912	27969945	27972917	27973031
16185	"ENSMUSG00000026835.16"	"Fcnb"	chr2	-	27970907	27970961	27970597	27970633	27972917	27973031
16186	"ENSMUSG00000026835.16"	"Fcnb"	chr2	-	27972917	27973031	27970907	27970961	27974802	27974897
16189	"ENSMUSG00000097779.4"	"4833407H14Rik"	chr19	+	53449856	53449935	53449085	53449611	53450146	53451162
16191	"ENSMUSG00000030427.18"	"Lilra6"	chr7	-	3914408	3914711	3911278	3911821	3914954	3915251
16193	"ENSMUSG00000030427.18"	"Lilra6"	chr7	-	3915911	3916196	3911278	3911821	3917332	3917638
16194	"ENSMUSG00000030427.18"	"Lilra6"	chr7	-	3915911	3916196	3915478	3915787	3917332	3917638
16195	"ENSMUSG00000030427.18"	"Lilra6"	chr7	-	3916025	3916196	3915478	3915787	3917332	3917638
16196	"ENSMUSG00000020328.11"	"Nudcd2"	chr11	+	40626844	40626893	40624493	40624981	40627394	40627471
16197	"ENSMUSG00000020328.11"	"Nudcd2"	chr11	+	40627319	40627471	40626844	40626893	40629985	40630873
16198	"ENSMUSG00000020328.11"	"Nudcd2"	chr11	+	40627394	40627471	40626844	40626893	40629985	40630377
16201	"ENSMUSG00000046080.18"	"Clec9a"	chr6	+	129396444	129396596	129392183	129392324	129399188	129399321
16202	"ENSMUSG00000046080.18"	"Clec9a"	chr6	+	129396444	129396596	129393290	129393368	129398006	129398125
16203	"ENSMUSG00000046080.18"	"Clec9a"	chr6	+	129398006	129398125	129396444	129396596	129399188	129399321
16204	"ENSMUSG00000085207.3"	"Gm11767"	chr11	-	119826453	119827356	119823837	119825015	119829987	119830116
16206	"ENSMUSG00000028757.5"	"Ddost"	chr4	+	138035553	138035640	138032465	138032576	138036660	138036764
16207	"ENSMUSG00000028757.5"	"Ddost"	chr4	+	138038151	138038299	138037913	138038062	138038720	138038841
16208	"ENSMUSG00000028757.5"	"Ddost"	chr4	+	138038720	138038841	138037913	138038062	138039144	138039939
16209	"ENSMUSG00000028757.5"	"Ddost"	chr4	+	138038950	138039057	138038720	138038841	138039144	138039939
16212	"ENSMUSG00000039787.14"	"Cercam"	chr2	+	29765999	29766076	29765616	29765736	29766172	29766279
16213	"ENSMUSG00000039787.14"	"Cercam"	chr2	+	29768015	29768148	29766172	29766279	29770624	29770752
16214	"ENSMUSG00000044627.12"	"Swi5"	chr2	-	32171697	32171822	32170720	32170815	32177608	32177657
16215	"ENSMUSG00000023892.9"	"Zfp51"	chr17	+	21672698	21672789	21670635	21670683	21676558	21676650
16216	"ENSMUSG00000023892.9"	"Zfp51"	chr17	+	21676558	21676650	21672698	21672789	21681922	21682049
16217	"ENSMUSG00000003200.11"	"Sh3gl1"	chr17	-	56324843	56324900	56323749	56324736	56324982	56325107
16219	"ENSMUSG00000003200.11"	"Sh3gl1"	chr17	-	56325574	56325678	56324843	56324900	56325803	56325962
16220	"ENSMUSG00000003200.11"	"Sh3gl1"	chr17	-	56326315	56326459	56326039	56326173	56326925	56326998
16221	"ENSMUSG00000003200.11"	"Sh3gl1"	chr17	-	56326925	56326998	56326315	56326459	56327122	56327191
16222	"ENSMUSG00000003200.11"	"Sh3gl1"	chr17	-	56326925	56326998	56326315	56326459	56343414	56343576
16223	"ENSMUSG00000003200.11"	"Sh3gl1"	chr17	-	56327122	56327191	56326315	56326459	56343414	56343576
16224	"ENSMUSG00000003200.11"	"Sh3gl1"	chr17	-	56327122	56327191	56326925	56326998	56343414	56343576
16225	"ENSMUSG00000022248.15"	"Rad1"	chr15	+	10488075	10488184	10486538	10486802	10490341	10490600
16226	"ENSMUSG00000022248.15"	"Rad1"	chr15	+	10492850	10492949	10490341	10490600	10493239	10493775
16227	"ENSMUSG00000043789.9"	"Vwce"	chr19	+	10614680	10614770	10614507	10614602	10615415	10615544
16228	"ENSMUSG00000120303.1"	"ENSMUSG00000120303"	chrX	+	12796044	12796154	12754470	12754617	12860989	12862149
16229	"ENSMUSG00000046032.17"	"Snx12"	chrX	-	100257379	100257470	100145973	100146041	100258006	100258131
16230	"ENSMUSG00000046032.17"	"Snx12"	chrX	-	100258006	100258131	100145973	100146041	100265867	100266155
16231	"ENSMUSG00000046032.17"	"Snx12"	chrX	-	100259088	100259184	100258006	100258131	100265867	100266155
16232	"ENSMUSG00000075703.17"	"Selenoi"	chr5	+	30457707	30457782	30453409	30453518	30461075	30461338
16233	"ENSMUSG00000028901.14"	"Gmeb1"	chr4	-	131962059	131962217	131959322	131959454	131964421	131964525
16234	"ENSMUSG00000028901.14"	"Gmeb1"	chr4	-	131969635	131969760	131964421	131964525	131973296	131973379
16235	"ENSMUSG00000028901.14"	"Gmeb1"	chr4	-	131973296	131973379	131969635	131969760	131978985	131979143
16236	"ENSMUSG00000028901.14"	"Gmeb1"	chr4	-	131979741	131979804	131978985	131979143	131988801	131988832
16238	"ENSMUSG00000026856.15"	"Dolpp1"	chr2	+	30285988	30286073	30285670	30285771	30286164	30286264
16239	"ENSMUSG00000026856.15"	"Dolpp1"	chr2	+	30286443	30286542	30286164	30286264	30287030	30287159
16240	"ENSMUSG00000026856.15"	"Dolpp1"	chr2	+	30286443	30286542	30286164	30286264	30287479	30287569
16241	"ENSMUSG00000026856.15"	"Dolpp1"	chr2	+	30287030	30287159	30286164	30286264	30287479	30287569
16243	"ENSMUSG00000026856.15"	"Dolpp1"	chr2	+	30287479	30287569	30286164	30286264	30289153	30290539
16244	"ENSMUSG00000120731.1"	"ENSMUSG00000120731"	chr8	-	81057072	81057171	81055268	81056333	81121319	81121859
16245	"ENSMUSG00000120731.1"	"ENSMUSG00000120731"	chr8	-	81057072	81057171	81055268	81056333	81121507	81121848
16248	"ENSMUSG00000022742.7"	"Cpox"	chr16	+	58494742	58494884	58493698	58493809	58495604	58495823
16251	"ENSMUSG00000033540.19"	"Idua"	chr5	+	108817984	108818125	108816971	108817383	108827569	108827677
16252	"ENSMUSG00000033540.19"	"Idua"	chr5	+	108827364	108827450	108817176	108817383	108827569	108827677
16253	"ENSMUSG00000033540.19"	"Idua"	chr5	+	108827364	108827450	108817984	108818125	108827569	108827677
16255	"ENSMUSG00000036712.16"	"Cyld"	chr8	+	89428932	89429066	89423674	89423727	89433716	89434019
16256	"ENSMUSG00000036712.16"	"Cyld"	chr8	+	89431853	89432507	89423655	89423727	89433716	89434019
16257	"ENSMUSG00000036712.16"	"Cyld"	chr8	+	89431853	89432507	89428932	89429066	89433716	89434019
16259	"ENSMUSG00000036712.16"	"Cyld"	chr8	+	89456086	89456466	89449726	89449840	89457283	89457449
16262	"ENSMUSG00000036712.16"	"Cyld"	chr8	+	89457283	89457449	89456086	89456466	89458302	89458444
16263	"ENSMUSG00000049555.11"	"Tmie"	chr9	-	110702863	110703094	110699698	110699816	110704695	110704907
16264	"ENSMUSG00000049555.11"	"Tmie"	chr9	-	110702863	110703094	110699698	110699816	110708337	110709181
16265	"ENSMUSG00000049555.11"	"Tmie"	chr9	-	110704695	110704907	110699698	110699816	110708337	110709181
